Time,RA_corrected(mas),Dec_corrected(mas),RadialVelocity
4606606.494836,-2.291442,13.897520,-400555.784578
4614645.947706,-2.339138,12.809985,-386275.734127
4622685.400577,-2.373752,15.107076,-370684.955441
4630724.853447,-2.222233,17.140438,-353836.724241
4638764.306318,-2.042593,17.583012,-335788.613126
4646803.759189,-1.983428,17.478635,-316602.294844
4654843.212059,-1.815570,19.196892,-296343.331541
4662882.664930,-1.494799,20.930989,-275080.950733
4670922.117800,-1.389737,18.461557,-252887.808746
4678961.570671,-1.351061,19.830040,-229839.742435
4687001.023541,-1.134537,21.662809,-206015.510044
4695040.476412,-1.066997,20.747308,-181496.522078
4703079.929283,-0.818134,23.410583,-156366.563112
4711119.382153,-0.710604,24.902889,-130711.505488
4719158.835024,-0.600019,19.612261,-104619.015879
4727198.287894,-0.481001,19.357231,-78178.255721
4735237.740765,-0.204743,22.878490,-51479.576533
4743277.193635,-0.153807,22.066979,-24614.211180
4751316.646506,0.089547,21.740922,2326.037887
4759356.099377,0.348902,22.768017,29249.112327
4767395.552247,0.370582,21.929399,56063.012490
4775435.005118,0.740462,22.177379,82676.111787
4783474.457988,0.683239,25.109785,108997.469792
4791513.910859,0.811305,22.549704,134937.142996
4799553.363729,1.049857,22.963271,160406.492159
4807592.816600,1.383984,22.747995,185318.485196
4815632.269471,1.141861,19.356732,209587.994585
4823671.722341,1.492515,19.470333,233132.088251
4831711.175212,1.625274,16.744004,255870.312959
4839750.628082,1.757984,16.998219,277724.969235
4847790.080953,1.954103,18.133774,298621.376872
4855829.533823,2.048974,16.638212,318488.130124
4863868.986694,2.027486,15.229973,337257.341708
4871908.439565,2.161779,15.894232,354864.874784
4879947.892435,2.398286,12.061794,371250.562118
4887987.345306,2.450402,14.245835,386358.411682
4896026.798176,2.538943,10.161282,400136.797988
4904066.251047,2.731391,8.632513,412538.638494
4912105.703917,2.704150,7.430650,423521.554498
4920145.156788,2.788331,6.191187,433048.015944
4928184.609659,2.736566,3.335758,441085.469673
4936224.062529,2.973572,4.155365,447606.450660
4944263.515400,2.889698,0.488955,452588.675862
4952302.968270,2.755574,-0.607315,456015.120368
4960342.421141,2.812537,-0.215000,457874.075570
4968381.874011,2.897022,-0.322344,458159.189177
4976421.326882,2.809305,-0.629758,456869.486918
4984460.779752,2.903065,-5.190381,454009.375873
4992500.232623,2.875642,-5.484747,449588.629415
5000539.685494,2.854797,-6.081755,443622.353810
5008579.138364,2.875397,-6.381944,436130.936599
5016618.591235,2.679837,-9.584736,427139.976930
5024658.044105,2.561391,-10.923664,416680.198082
5032697.496976,2.507330,-11.290674,404787.342484
5040736.949846,2.434843,-15.491596,391502.049569
5048776.402717,2.349680,-16.784094,376869.716916
5056815.855588,2.168893,-15.307324,360940.345109
5064855.308458,2.109375,-14.797324,343768.366887
5072894.761329,1.937775,-17.101904,325412.461136
5080934.214199,1.859601,-17.841341,305935.352376
5088973.667070,1.798268,-19.348903,285403.596425
5097013.119940,1.567673,-18.583742,263887.352965
5105052.572811,1.413193,-19.822031,241460.145803
5113092.025682,1.267412,-20.622520,218198.611627
5121131.478552,1.232379,-20.547857,194182.238128
5129170.931423,1.139663,-23.225687,169493.092381
5137210.384293,0.698635,-23.074025,144215.540414
5145249.837164,0.762681,-21.106758,118435.958913
5153289.290034,0.506835,-23.992100,92242.440064
5161328.742905,0.504739,-22.330208,65724.490534
5169368.195776,0.104946,-24.948601,38972.725610
5177407.648646,0.110583,-22.358536,12078.559555
5185447.101517,-0.025469,-22.374849,-14866.106763
5193486.554387,-0.366446,-25.170343,-41769.199910
5201526.007258,-0.392273,-22.782040,-68538.788512
5209565.460128,-0.598590,-21.031541,-95083.397401
5217604.912999,-0.804774,-21.329990,-121312.320189
5225644.365870,-0.989174,-23.953094,-147135.929233
5233683.818740,-1.115388,-22.547831,-172465.981897
5241723.271611,-1.472405,-19.585414,-197215.922093
5249762.724481,-1.312910,-19.837465,-221301.176052
5257802.177352,-1.585481,-21.810497,-244639.441324
5265841.630222,-1.727339,-19.481333,-267150.968018
5273881.083093,-1.907707,-18.109838,-288758.831316
5281920.535964,-2.025073,-18.755250,-309389.194334
5289959.988834,-2.288159,-17.196779,-328971.560436
5297999.441705,-2.315256,-14.098252,-347439.014127
5306038.894575,-2.427613,-12.778232,-364728.449712
5314078.347446,-2.413760,-13.241100,-380780.786938
5322117.800316,-2.558801,-9.406450,-395541.172879
5330157.253187,-2.577161,-9.610623,-408959.169373
5338196.706058,-2.528252,-9.552793,-420988.925380
5346236.158928,-2.611014,-7.714863,-431589.333656
5354275.611799,-2.738125,-7.667461,-440724.171226
5362315.064669,-2.838177,-6.300811,-448362.223160
5370354.517540,-2.946841,-2.833384,-454477.389240
5378393.970410,-2.823495,-2.173311,-459048.773147
5386433.423281,-2.853746,0.354096,-462060.753867
5394472.876151,-3.027502,-0.997841,-463503.039070
5402512.329022,-2.923692,2.700840,-463370.700280
5410551.781893,-2.747996,3.996102,-461664.189714
5418591.234763,-2.916871,4.246900,-458389.338743
5426630.687634,-2.794050,7.520005,-453557.337958
5434670.140504,-2.974069,8.562444,-447184.698935
5442709.593375,-2.794291,6.926542,-439293.197812
5450749.046245,-2.526932,8.187312,-429909.800876
5458788.499116,-2.519847,8.001515,-419066.572416
5466827.951987,-2.463505,13.358311,-406800.565155
5474867.404857,-2.541422,10.956977,-393153.693638
5482906.857728,-2.285635,14.912973,-378172.591003
5490946.310598,-2.246352,15.879070,-361908.449627
5498985.763469,-2.141963,16.610918,-344416.846200
5507025.216339,-1.956717,17.064083,-325757.551809
5515064.669210,-1.908640,16.488312,-305994.327692
5523104.122081,-1.952576,19.378937,-285194.707360
5531143.574951,-1.627706,20.622253,-263429.765825
5539183.027822,-1.400705,20.124819,-240773.876726
5547222.480692,-1.284927,21.082011,-217304.458186
5555261.933563,-1.277250,21.182356,-193101.708266
5563301.386433,-0.995003,24.367540,-168248.330912
5571340.839304,-0.780716,22.726893,-142829.253353
5579380.292175,-0.598794,20.636288,-116931.335887
5587419.745045,-0.456588,24.997419,-90643.075070
5595459.197916,-0.300909,24.596404,-64054.301313
5603498.650786,-0.099642,24.605171,-37255.871918
5611538.103657,-0.006726,24.417016,-10339.360609
5619577.556527,0.177307,22.098786,16603.255391
5627617.009398,0.479053,22.953929,43479.909652
5635656.462269,0.462588,23.378683,70198.761149
5643695.915139,0.596448,22.869344,96668.508086
5651735.368010,0.849553,24.205501,122798.699889
5659774.820880,0.974615,22.038554,148500.046292
5667814.273751,1.298749,20.864666,173684.722447
5675853.726621,1.324076,19.939913,198266.669034
5683893.179492,1.499364,20.232997,222161.886342
5691932.632363,1.663296,19.654050,245288.721302
5699972.085233,1.684542,16.932064,267568.146506
5708011.538104,2.023991,17.324320,288924.030256
5716050.990974,1.890117,17.823689,309283.396719
5724090.443845,1.993401,13.827694,328576.675285
5732129.896715,2.337434,12.629736,346737.938311
5740169.349586,2.433914,15.347493,363705.126396
5748208.802456,2.545773,11.452128,379420.260447
5756248.255327,2.519355,12.024088,393829.639807
5764287.708198,2.511516,10.387786,406884.025747
5772327.161068,2.686849,9.000370,418538.809733
5780366.613939,2.583917,6.915130,428754.165850
5788406.066809,2.841281,6.255530,437495.186894
5796445.519680,2.686055,4.027136,444732.003659
5804484.972550,2.973371,4.011502,450439.887000
5812524.425421,2.917981,1.704247,454599.332336
5820563.878292,2.843943,0.498038,457196.126301
5828603.331162,2.864067,-1.493812,458221.395311
5836642.784033,2.864246,-0.871628,457671.635888
5844682.236903,2.825324,-3.404132,455548.726633
5852721.689774,2.771190,-4.053839,451859.921802
5860761.142644,2.709126,-5.473587,446617.826523
5868800.595515,2.834700,-7.113471,439840.353716
5876840.048386,2.587834,-6.135028,431550.662890
5884879.501256,2.644943,-7.952238,421777.080998
5892918.954127,2.489643,-9.510244,410553.005642
5900958.406997,2.572956,-11.924340,397916.790948
5908997.859868,2.191964,-14.852658,383911.616509
5917037.312738,2.466284,-17.222130,368585.339828
5925076.765609,2.100930,-15.754255,351990.332790
5933116.218480,2.191905,-15.532803,334183.302694
5941155.671350,1.811903,-17.699842,315225.098482
5949195.124221,1.921938,-16.756424,295180.502805
5957234.577091,1.579409,-21.872996,274118.010659
5965274.029962,1.485588,-18.059600,252109.595320
5973313.482832,1.399941,-22.163580,229230.462411
5981352.935703,1.186691,-20.705194,205558.792909
5989392.388574,1.207794,-20.590684,181175.475990
5997431.841444,1.082729,-21.739083,156163.832624
6005471.294315,0.677803,-23.979072,130609.330853
6013510.747185,0.574880,-25.379010,104599.293739
6021550.200056,0.411763,-23.004379,78222.600964
6029589.652926,0.282924,-21.781569,51569.385124
6037629.105797,0.118763,-23.863937,24730.723727
6045668.558668,-0.137136,-23.169632,-2201.672025
6053708.011538,-0.209009,-21.277801,-29135.770628
6061747.464409,-0.340421,-22.797999,-55979.534761
6069786.917279,-0.469399,-20.884036,-82641.235784
6077826.370150,-0.768009,-19.729574,-109029.767195
6085865.823020,-0.808856,-23.665588,-135054.955944
6093905.275891,-1.014230,-22.980684,-160627.870573
6101944.728762,-1.132967,-19.310532,-185661.125101
6109984.181632,-1.395016,-20.592304,-210069.177638
6118023.634503,-1.461900,-20.766854,-233768.622690
6126063.087373,-1.643177,-21.578978,-256678.476167
6134102.540244,-1.706720,-18.411820,-278720.452115
6142141.993114,-1.867880,-15.675912,-299819.230234
6150181.445985,-2.113052,-17.890866,-319902.713250
6158220.898855,-2.177304,-14.583743,-338902.273286
6166260.351726,-2.342728,-14.014771,-356752.986371
6174299.804597,-2.375633,-15.607728,-373393.854295
6182339.257467,-2.518348,-12.571725,-388768.013045
6190378.710338,-2.672790,-11.362029,-402822.927117
6198418.163208,-2.441792,-9.975396,-415510.569040
6206457.616079,-2.740825,-7.861258,-426787.583489
6214497.068949,-2.893403,-6.452580,-436615.435438
6222536.521820,-2.872885,-6.233249,-444960.541837
6230575.974691,-2.845975,-4.496007,-451794.386369
6238615.427561,-2.832224,-3.740810,-457093.616899
6246654.880432,-2.891504,-2.097973,-460840.125266
6254694.333302,-2.778600,1.878613,-463021.109162
6262733.786173,-2.853394,-0.141264,-463629.115882
6270773.239043,-2.888830,3.951131,-462662.067787
6278812.691914,-2.809779,1.941893,-460123.269407
6286852.144785,-2.679691,3.371947,-456021.396146
6294891.597655,-2.785971,6.330292,-450370.464640
6302931.050526,-2.731636,6.090471,-443189.784858
6310970.503396,-2.825927,8.420739,-434503.894116
6319009.956267,-2.762752,12.186600,-424342.473236
6327049.409137,-2.511549,10.086653,-412740.245115
6335088.862008,-2.384884,13.292715,-399736.856079
6343128.314879,-2.376077,14.255838,-385376.740400
6351167.767749,-2.231111,13.688586,-369708.968464
6359207.220620,-2.035354,15.235265,-352787.079088
6367246.673490,-1.967962,17.125059,-334668.896573
6375286.126361,-1.656259,16.933041,-315416.333106
6383325.579231,-1.796657,17.216969,-295095.177205
6391365.032102,-1.570641,20.641076,-273774.868905
6399404.484973,-1.494281,19.989029,-251528.262477
6407443.937843,-1.489133,22.680475,-228431.377472
6415483.390714,-1.228258,22.643518,-204563.138954
6423522.843584,-1.103685,21.103370,-180005.107802
6431562.296455,-0.778081,21.140748,-154841.202006
6439601.749325,-0.626957,23.730445,-129157.409910
6447641.202196,-0.731759,23.687662,-103041.496377
6455680.655067,-0.287265,21.615789,-76582.702883
6463720.107937,-0.180621,22.435459,-49871.442572
6471759.560808,-0.247923,24.151662,-22998.991298
6479799.013678,0.124803,22.525727,3942.824272
6487838.466549,0.284312,21.375067,30861.940447
6495877.919419,0.412999,23.761479,57666.371100
6503917.372290,0.688772,23.882080,84264.522002
6511956.825161,0.789268,20.351892,110565.503808
6519996.278031,1.059919,22.878248,136479.442636
6528035.730902,1.087019,21.016815,161917.787184
6536075.183772,1.129257,22.122204,186793.611315
6544114.636643,1.471930,19.952730,211021.911100
6552154.089513,1.549403,17.722436,234519.895281
6560193.542384,1.643268,18.475817,257207.268188
6568232.995254,1.755476,17.028499,279006.504113
6576272.448125,2.151371,16.178723,299843.112227
6584311.900996,2.116920,14.845860,319645.891127
6592351.353866,2.238992,17.145566,338347.172139
6600390.806737,2.355542,14.861763,355883.050551
6608430.259607,2.302812,12.946822,372193.603981
6616469.712478,2.439550,13.003800,387223.097145
6624509.165348,2.560099,9.417036,400920.172307
6632548.618219,2.596642,8.497297,413238.024778
6640588.071090,2.711849,7.937526,424134.562852
6648627.523960,2.768283,7.496340,433572.551639
6656666.976831,2.922853,7.929778,441519.740303
6664706.429701,2.866447,4.630355,447948.972265
6672745.882572,2.895658,1.926910,452838.278001
6680785.335442,2.932106,3.186292,456170.950118
6688824.788313,2.693898,0.595905,457935.600441
6696864.241184,2.888670,0.286033,458126.198930
6704903.694054,2.787927,-2.834833,456742.094285
6712943.146925,2.881529,-3.404060,453788.016172
6720982.599795,2.817138,-5.867250,449274.059060
6729022.052666,2.907691,-8.678930,443215.647730
6737061.505536,2.739761,-7.551449,435633.484560
6745100.958407,2.705739,-8.535067,426553.478791
6753140.411278,2.485698,-9.657537,416006.657984
6761179.864148,2.585027,-11.358448,404029.062000
6769219.317019,2.322009,-12.047044,390661.619844
6777258.769889,2.249714,-13.443954,375950.009806
6785298.222760,2.334468,-15.070485,359944.503375
6793337.675630,2.195802,-15.776740,342699.793449
6801377.128501,2.075673,-17.888724,324274.807448
6809416.581372,1.846161,-17.053294,304732.505949
6817456.034242,1.639039,-18.818355,284139.667541
6825495.487113,1.686001,-18.865636,262566.660635
6833534.939983,1.470546,-20.977874,240087.203005
6841574.392854,1.169344,-21.183145,216778.109884
6849613.845724,1.113019,-22.523928,192719.031480
6857653.298595,1.098308,-21.543277,167992.180796
6865692.751466,0.818498,-23.538598,142682.052702
6873732.204336,0.571924,-23.060397,116875.135201
6881771.657207,0.421442,-23.865988,90659.613891
6889811.110077,0.278201,-25.861588,64125.070623
6897850.562948,0.154170,-25.398266,37362.177385
6905890.015818,-0.023658,-22.223677,10462.386471
6913929.468689,-0.246000,-24.429295,-16482.382033
6921968.921560,-0.373739,-22.173497,-43380.054342
6930008.374430,-0.603528,-22.903576,-70138.717607
6938047.827301,-0.697469,-22.081656,-96666.933993
6946087.280171,-0.799119,-20.666550,-122874.053127
6954126.733042,-0.970685,-23.174261,-148670.521873
6962166.185912,-1.177474,-22.649430,-173968.190335
6970205.638783,-1.274632,-20.790226,-198680.613088
6978245.091653,-1.371648,-20.588245,-222723.344564
6986284.544524,-1.537655,-18.831109,-246014.227618
6994323.997395,-1.762184,-18.573465,-268473.674270
7002363.450265,-1.832037,-14.998017,-290024.937666
7010402.903136,-2.053047,-18.770689,-310594.374333
7018442.356006,-2.147713,-17.054368,-330111.695826
7026481.808877,-2.407915,-13.848304,-348510.208917
7034521.261747,-2.147257,-15.968997,-365727.043490
7042560.714618,-2.473554,-10.732748,-381703.367379
7050600.167489,-2.671741,-11.778844,-396384.587406
7058639.620359,-2.530531,-11.694226,-409720.535928
7066679.073230,-2.488633,-7.586268,-421665.642275
7074718.526100,-2.831082,-6.504277,-432179.088460
7082757.978971,-2.761769,-4.453825,-441224.948671
7090797.431841,-2.807577,-3.360047,-448772.312024
7098836.884712,-2.817566,-3.534639,-454795.388196
7106876.337583,-2.896975,-3.203983,-459273.595552
7114915.790453,-2.845177,-0.824757,-462191.631473
7122955.243324,-2.762823,0.382724,-463539.524651
7130994.696194,-3.080739,-0.062603,-463312.669159
7139034.149065,-2.946201,2.628988,-461511.840193
7147073.601935,-2.924487,3.854443,-458143.191419
7155113.054806,-2.960967,6.704513,-453218.233948
7163152.507677,-2.871384,3.892925,-446753.797002
7171191.960547,-2.681863,8.260633,-438771.970404
7179231.413418,-2.741599,9.579964,-429300.029095
7187270.866288,-2.550894,9.310332,-418370.339931
7195310.319159,-2.620985,11.289127,-406020.251085
7203349.772029,-2.464664,12.943445,-392291.964416
7211389.224900,-2.202313,13.854905,-377232.391270
7219428.677771,-2.132502,14.495067,-360892.992169
7227468.130641,-2.016154,16.389773,-343329.600967
7235507.583512,-2.014437,17.548022,-324602.234059
