Time,RA(mas),Dec(mas),RadialVelocity
4502093.607518,-6.303118,-55.839019,-451427.424332
4510133.060389,-6.334347,-55.253646,-456819.294938
4518172.513260,-6.482179,-54.377343,-460659.380774
4526211.966130,-6.344868,-53.184627,-462934.559768
4534251.419001,-6.506012,-50.881522,-463637.057336
4542290.871871,-6.588439,-50.068462,-462764.472952
4550330.324742,-6.445163,-51.116570,-460319.788352
4558369.777612,-6.376270,-46.133375,-456311.357339
4566409.230483,-6.478564,-46.344900,-450752.877247
4574448.683353,-6.268217,-44.871718,-443663.342124
4582488.136224,-6.266768,-46.412060,-435066.977835
4590527.589095,-6.110319,-41.405921,-424993.159277
4598567.041965,-6.172413,-40.476223,-413476.310000
4606606.494836,-5.862658,-38.894966,-400555.784578
4614645.947706,-5.916587,-40.074634,-386275.734127
4622685.400577,-5.957433,-37.869677,-370684.955441
4630724.853447,-5.812147,-35.928448,-353836.724241
4638764.306318,-5.638739,-35.578008,-335788.613126
4646803.759189,-5.585807,-35.774518,-316602.294844
4654843.212059,-5.424181,-34.148395,-296343.331541
4662882.664930,-5.109643,-32.506431,-275080.950733
4670922.117800,-5.010813,-35.067997,-252887.808746
4678961.570671,-4.978370,-33.791647,-229839.742435
4687001.023541,-4.768078,-32.051012,-206015.510044
4695040.476412,-4.706771,-33.058646,-181496.522078
4703079.929283,-4.464140,-30.487505,-156366.563112
4711119.382153,-4.362843,-29.087332,-130711.505488
4719158.835024,-4.258490,-34.470094,-104619.015879
4727198.287894,-4.145705,-34.817257,-78178.255721
4735237.740765,-3.875679,-31.388132,-51479.576533
4743277.193635,-3.830976,-32.291776,-24614.211180
4751316.646506,-3.593854,-32.709967,2326.037887
4759356.099377,-3.340732,-31.775005,29249.112327
4767395.552247,-3.325284,-32.705757,56063.012490
4775435.005118,-2.961637,-32.549910,82676.111787
4783474.457988,-3.025092,-29.709638,108997.469792
4791513.910859,-2.903259,-32.361852,134937.142996
4799553.363729,-2.670939,-32.040419,160406.492159
4807592.816600,-2.343045,-32.347828,185318.485196
4815632.269471,-2.591400,-35.831224,209587.994585
4823671.722341,-2.246979,-35.809757,233132.088251
4831711.175212,-2.120452,-38.628219,255870.312959
4839750.628082,-1.993975,-38.466138,277724.969235
4847790.080953,-1.804088,-37.422716,298621.376872
4855829.533823,-1.715450,-39.010412,318488.130124
4863868.986694,-1.743170,-40.510784,337257.341708
4871908.439565,-1.615110,-39.938659,354864.874784
4879947.892435,-1.384835,-43.863230,371250.562118
4887987.345306,-1.338952,-41.771323,386358.411682
4896026.798176,-1.256643,-45.948009,400136.797988
4904066.251047,-1.070428,-47.568912,412538.638494
4912105.703917,-1.103901,-48.862908,423521.554498
4920145.156788,-1.025952,-50.194505,433048.015944
4928184.609659,-1.083950,-53.142067,441085.469673
4936224.062529,-0.853176,-52.414594,447606.450660
4944263.515400,-0.943283,-56.173137,452588.675862
4952302.968270,-1.083639,-57.361541,456015.120368
4960342.421141,-1.032909,-57.061359,457874.075570
4968381.874011,-0.954656,-57.260837,458159.189177
4976421.326882,-1.048606,-57.660384,456869.486918
4984460.779752,-0.961078,-62.313141,454009.375873
4992500.232623,-0.994734,-62.699640,449588.629415
5000539.685494,-1.021811,-63.388782,443622.353810
5008579.138364,-1.007444,-63.781104,436130.936599
5016618.591235,-1.209236,-67.076030,427139.976930
5024658.044105,-1.333915,-68.507091,416680.198082
5032697.496976,-1.394208,-68.966235,404787.342484
5040736.949846,-1.472928,-73.259290,391502.049569
5048776.402717,-1.564323,-74.643922,376869.716916
5056815.855588,-1.751343,-73.259285,360940.345109
5064855.308458,-1.817093,-72.841418,343768.366887
5072894.761329,-1.994926,-75.238132,325412.461136
5080934.214199,-2.079332,-76.069702,305935.352376
5088973.667070,-2.146898,-77.669398,285403.596425
5097013.119940,-2.383725,-76.996370,263887.352965
5105052.572811,-2.544438,-78.326793,241460.145803
5113092.025682,-2.696451,-79.219415,218198.611627
5121131.478552,-2.737717,-79.236886,194182.238128
5129170.931423,-2.836665,-82.006849,169493.092381
5137210.384293,-3.283926,-81.947321,144215.540414
5145249.837164,-3.226112,-80.072187,118435.958913
5153289.290034,-3.488191,-83.049663,92242.440064
5161328.742905,-3.496519,-81.479904,65724.490534
5169368.195776,-3.902545,-84.190431,38972.725610
5177407.648646,-3.903140,-81.692499,12078.559555
5185447.101517,-4.045425,-81.800946,-14866.106763
5193486.554387,-4.392634,-84.688573,-41769.199910
5201526.007258,-4.424694,-82.392404,-68538.788512
5209565.460128,-4.637243,-80.734038,-95083.397401
5217604.912999,-4.849660,-81.124621,-121312.320189
5225644.365870,-5.040292,-83.839858,-147135.929233
5233683.818740,-5.172739,-82.526729,-172465.981897
5241723.271611,-5.535988,-79.656445,-197215.922093
5249762.724481,-5.382726,-80.000630,-221301.176052
5257802.177352,-5.661529,-82.065795,-244639.441324
5265841.630222,-5.809620,-79.828765,-267150.968018
5273881.083093,-5.996220,-78.549403,-288758.831316
5281920.535964,-6.119819,-79.286949,-309389.194334
5289959.988834,-6.389137,-77.820611,-328971.560436
5297999.441705,-6.422466,-74.814217,-347439.014127
5306038.894575,-6.541056,-73.586331,-364728.449712
5314078.347446,-6.533435,-74.141332,-380780.786938
5322117.800316,-6.684709,-70.398816,-395541.172879
5330157.253187,-6.709301,-70.695122,-408959.169373
5338196.706058,-6.666625,-70.729426,-420988.925380
5346236.158928,-6.755619,-68.983629,-431589.333656
5354275.611799,-6.888963,-69.028361,-440724.171226
5362315.064669,-6.995247,-67.753844,-448362.223160
5370354.517540,-7.110144,-64.378551,-454477.389240
5378393.970410,-6.993030,-63.810611,-459048.773147
5386433.423281,-7.029514,-61.375338,-462060.753867
5394472.876151,-7.209502,-62.819408,-463503.039070
5402512.329022,-7.111925,-59.212861,-463370.700280
5410551.781893,-6.942461,-58.009732,-461664.189714
5418591.234763,-7.117569,-57.851068,-458389.338743
5426630.687634,-7.000980,-54.670096,-453557.337958
5434670.140504,-7.187232,-53.719791,-447184.698935
5442709.593375,-7.013686,-55.447826,-439293.197812
5450749.046245,-6.752560,-54.279190,-429909.800876
5458788.499116,-6.751707,-54.557120,-419066.572416
5466827.951987,-6.701598,-49.292458,-406800.565155
5474867.404857,-6.785747,-51.785925,-393153.693638
5482906.857728,-6.536193,-47.922063,-378172.591003
5490946.310598,-6.503142,-47.048099,-361908.449627
5498985.763469,-6.404986,-46.408385,-344416.846200
5507025.216339,-6.225972,-46.047353,-325757.551809
5515064.669210,-6.184128,-46.715258,-305994.327692
5523104.122081,-6.234296,-43.916766,-285194.707360
5531143.574951,-5.915659,-42.765583,-263429.765825
5539183.027822,-5.694890,-43.355151,-240773.876726
5547222.480692,-5.585345,-42.490092,-217304.458186
5555261.933563,-5.583900,-42.481881,-193101.708266
5563301.386433,-5.307886,-39.388830,-168248.330912
5571340.839304,-5.099831,-41.121611,-142829.253353
5579380.292175,-4.924142,-43.304349,-116931.335887
5587419.745045,-4.788168,-39.035352,-90643.075070
5595459.197916,-4.638722,-39.528500,-64054.301313
5603498.650786,-4.443687,-39.611867,-37255.871918
5611538.103657,-4.357004,-39.892155,-10339.360609
5619577.556527,-4.179203,-42.302519,16603.255391
5627617.009398,-3.883690,-41.539509,43479.909652
5635656.462269,-3.906387,-41.206889,70198.761149
5643695.915139,-3.778760,-41.808361,96668.508086
5651735.368010,-3.531887,-40.564338,122798.699889
5659774.820880,-3.413058,-42.823418,148500.046292
5667814.273751,-3.095156,-44.089440,173684.722447
5675853.726621,-3.076061,-45.106326,198266.669034
5683893.179492,-2.907006,-44.905376,222161.886342
5691932.632363,-2.749306,-45.576456,245288.721302
5699972.085233,-2.734293,-48.390576,267568.146506
5708011.538104,-2.401076,-48.090453,288924.030256
5716050.990974,-2.541183,-47.683218,309283.396719
5724090.443845,-2.444131,-51.771346,328576.675285
5732129.896715,-2.106331,-53.061438,346737.938311
5740169.349586,-2.016083,-50.435814,363705.126396
5748208.802456,-1.910457,-54.423313,379420.260447
5756248.255327,-1.943107,-53.943486,393829.639807
5764287.708198,-1.957179,-55.671922,406884.025747
5772327.161068,-1.788078,-57.151471,418538.809733
5780366.613939,-1.897243,-59.328844,428754.165850
5788406.066809,-1.646111,-60.080578,437495.186894
5796445.519680,-1.807570,-62.401105,444732.003659
5804484.972550,-1.526486,-62.508873,450439.887000
5812524.425421,-1.588109,-64.908261,454599.332336
5820563.878292,-1.668379,-66.206604,457196.126301
5828603.331162,-1.654488,-68.290587,458221.395311
5836642.784033,-1.660541,-67.760537,457671.635888
5844682.236903,-1.705696,-70.385174,455548.726633
5852721.689774,-1.766062,-71.127015,451859.921802
5860761.142644,-1.834359,-72.638896,446617.826523
5868800.595515,-1.715017,-74.370914,439840.353716
5876840.048386,-1.968116,-73.484604,431550.662890
5884879.501256,-1.917239,-75.393948,421777.080998
5892918.954127,-2.078772,-77.044087,410553.005642
5900958.406997,-2.001691,-79.550317,397916.790948
5908997.859868,-2.388916,-82.570768,383911.616509
5917037.312738,-2.120828,-85.032374,368585.339828
5925076.765609,-2.492415,-83.656632,351990.332790
5933116.218480,-2.407672,-83.527314,334183.302694
5941155.671350,-2.793907,-85.786486,315225.098482
5949195.124221,-2.690104,-84.935202,295180.502805
5957234.577091,-3.038866,-90.143907,274118.010659
5965274.029962,-3.138919,-86.422645,252109.595320
5973313.482832,-3.230799,-90.618758,229230.462411
5981352.935703,-3.450281,-89.252506,205558.792909
5989392.388574,-3.435411,-89.230129,181175.475990
5997431.841444,-3.566708,-90.470662,156163.832624
6005471.294315,-3.977867,-92.802784,130609.330853
6013510.747185,-4.087022,-94.294855,104599.293739
6021550.200056,-4.256372,-92.012358,78222.600964
6029589.652926,-4.391443,-90.881681,51569.385124
6037629.105797,-4.561837,-93.056183,24730.723727
6045668.558668,-4.823968,-92.454011,-2201.672025
6053708.011538,-4.902073,-90.654314,-29135.770628
6061747.464409,-5.039718,-92.266645,-55979.534761
6069786.917279,-5.174928,-90.444816,-82641.235784
6077826.370150,-5.479771,-89.382487,-109029.767195
6085865.823020,-5.526850,-93.410635,-135054.955944
6093905.275891,-5.738457,-92.817864,-160627.870573
6101944.728762,-5.863426,-89.239846,-185661.125101
6109984.181632,-6.131708,-90.613751,-210069.177638
6118023.634503,-6.204824,-90.880435,-233768.622690
6126063.087373,-6.392334,-91.784692,-256678.476167
6134102.540244,-6.462109,-88.709668,-278720.452115
6142141.993114,-6.629502,-86.065893,-299819.230234
6150181.445985,-6.880906,-88.372981,-319902.713250
6158220.898855,-6.951391,-85.157991,-338902.273286
6166260.351726,-7.123047,-84.681153,-356752.986371
6174299.804597,-7.162185,-86.366243,-373393.854295
6182339.257467,-7.311132,-83.422374,-388768.013045
6190378.710338,-7.471807,-82.304811,-402822.927117
6198418.163208,-7.247041,-81.010312,-415510.569040
6206457.616079,-7.552307,-78.988307,-426787.583489
6214497.068949,-7.711117,-77.671763,-436615.435438
6222536.521820,-7.696832,-77.544565,-444960.541837
6230575.974691,-7.676154,-75.899457,-451794.386369
6238615.427561,-7.668636,-75.236393,-457093.616899
6246654.880432,-7.734148,-73.685690,-460840.125266
6254694.333302,-7.627477,-69.801237,-463021.109162
6262733.786173,-7.708503,-71.913247,-463629.115882
6270773.239043,-7.750172,-67.912986,-462662.067787
6278812.691914,-7.677353,-70.014357,-460123.269407
6286852.144785,-7.553498,-68.676437,-456021.396146
6294891.597655,-7.666010,-65.810225,-450370.464640
6302931.050526,-7.617908,-66.142180,-443189.784858
6310970.503396,-7.718431,-63.904045,-434503.894116
6319009.956267,-7.661489,-60.230318,-424342.473236
6327049.409137,-7.416518,-62.422398,-412740.245115
6335088.862008,-7.296086,-59.308470,-399736.856079
6343128.314879,-7.293511,-58.437480,-385376.740400
6351167.767749,-7.154778,-59.096866,-369708.968464
6359207.220620,-6.965253,-57.642320,-352787.079088
6367246.673490,-6.904094,-55.844660,-334668.896573
6375286.126361,-6.598623,-56.128811,-315416.333106
6383325.579231,-6.745254,-55.937017,-295095.177205
6391365.032102,-6.525470,-52.605043,-273774.868905
6399404.484973,-6.455343,-53.349224,-251528.262477
6407443.937843,-6.456427,-50.749911,-228431.377472
6415483.390714,-6.201785,-50.879002,-204563.138954
6423522.843584,-6.083444,-52.511283,-180005.107802
6431562.296455,-5.764072,-52.566039,-154841.202006
6439601.749325,-5.619181,-50.068475,-129157.409910
6447641.202196,-5.730215,-50.203392,-103041.496377
6455680.655067,-5.291954,-52.367398,-76582.702883
6463720.107937,-5.191542,-51.639862,-49871.442572
6471759.560808,-5.265077,-50.015792,-22998.991298
6479799.013678,-4.898583,-51.733861,3942.824272
6487838.466549,-4.745307,-52.976654,30861.940447
6495877.919419,-4.622852,-50.682375,57666.371100
6503917.372290,-4.353312,-50.653908,84264.522002
6511956.825161,-4.259048,-54.276229,110565.503808
6519996.278031,-3.994630,-51.842007,136479.442636
6528035.730902,-3.973762,-53.795573,161917.787184
6536075.183772,-3.937757,-52.782318,186793.611315
6544114.636643,-3.601316,-55.043925,211021.911100
6552154.089513,-3.530076,-57.366353,234519.895281
6560193.542384,-3.442443,-56.705105,257207.268188
6568232.995254,-3.336468,-58.244557,279006.504113
6576272.448125,-2.946805,-59.186466,299843.112227
6584311.900996,-2.987489,-60.611463,319645.891127
6592351.353866,-2.871649,-58.403890,338347.172139
6600390.806737,-2.761332,-60.779827,355883.050551
6608430.259607,-2.820294,-62.786901,372193.603981
6616469.712478,-2.689789,-62.822057,387223.097145
6624509.165348,-2.575472,-66.500954,400920.172307
6632548.618219,-2.545162,-67.512827,413238.024778
6640588.071090,-2.436187,-68.164731,424134.562852
6648627.523960,-2.385986,-68.698051,433572.551639
6656666.976831,-2.237648,-68.356746,441519.740303
6664706.429701,-2.300287,-71.748303,447948.972265
6672745.882572,-2.277308,-74.543881,452838.278001
6680785.335442,-2.247093,-73.376633,456170.950118
6688824.788313,-2.491533,-76.059153,457935.600441
6696864.241184,-2.302994,-76.461159,458126.198930
6704903.694054,-2.409969,-79.674158,456742.094285
6712943.146925,-2.322600,-80.335519,453788.016172
6720982.599795,-2.393223,-82.890842,449274.059060
6729022.052666,-2.308903,-85.794656,443215.647730
6737061.505536,-2.483065,-84.759308,435633.484560
6745100.958407,-2.523320,-85.835059,426553.478791
6753140.411278,-2.749593,-87.049663,416006.657984
6761179.864148,-2.656497,-88.842707,404029.062000
6769219.317019,-2.925747,-89.623437,390661.619844
6777258.769889,-3.004275,-91.112480,375950.009806
6785298.222760,-2.925753,-92.831145,359944.503375
6793337.675630,-3.070652,-93.629533,342699.793449
6801377.128501,-3.197013,-95.833651,324274.807448
6809416.581372,-3.432757,-95.090354,304732.505949
6817456.034242,-3.646112,-96.947549,284139.667541
6825495.487113,-3.605382,-97.086963,262566.660635
6833534.939983,-3.827070,-99.291335,240087.203005
6841574.392854,-4.134504,-99.588739,216778.109884
6849613.845724,-4.197062,-101.021656,192719.031480
6857653.298595,-4.218005,-100.133138,167992.180796
6865692.751466,-4.504048,-102.220593,142682.052702
6873732.204336,-4.756854,-101.834525,116875.135201
6881771.657207,-4.913569,-102.732250,90659.613891
6889811.110077,-5.063042,-104.819983,64125.070623
6897850.562948,-5.193306,-104.448795,37362.177385
6905890.015818,-5.377366,-101.366339,10462.386471
6913929.468689,-5.605941,-103.664091,-16482.382033
6921968.921560,-5.739912,-101.500426,-43380.054342
6930008.374430,-5.975934,-102.322639,-70138.717607
6938047.827301,-6.076107,-101.592852,-96666.933993
6946087.280171,-6.183990,-100.269880,-122874.053127
6954126.733042,-6.361788,-102.869724,-148670.521873
6962166.185912,-6.574810,-102.437027,-173968.190335
6970205.638783,-6.678200,-100.669956,-198680.613088
6978245.091653,-6.781449,-100.560108,-222723.344564
6986284.544524,-6.953688,-98.895106,-246014.227618
6994323.997395,-7.184450,-98.729595,-268473.674270
7002363.450265,-7.260535,-95.246281,-290024.937666
7010402.903136,-7.487778,-99.111086,-310594.374333
7018442.356006,-7.588676,-97.486899,-330111.695826
7026481.808877,-7.855111,-94.372968,-348510.208917
7034521.261747,-7.600685,-96.585795,-365727.043490
7042560.714618,-7.933215,-91.441679,-381703.367379
7050600.167489,-8.137634,-92.579909,-396384.587406
7058639.620359,-8.002657,-92.587424,-409720.535928
7066679.073230,-7.966991,-88.571600,-421665.642275
7074718.526100,-8.315673,-87.581742,-432179.088460
7082757.978971,-8.252592,-85.623424,-441224.948671
7090797.431841,-8.304633,-84.621779,-448772.312024
7098836.884712,-8.320854,-84.888505,-454795.388196
7106876.337583,-8.406496,-84.649982,-459273.595552
