Time,x,y
6294891.597655,-2.785971,0.735953
6302931.050526,-2.731636,0.708071
6310970.503396,-2.825927,0.978986
6319009.956267,-2.762752,1.416801
6327049.409137,-2.511549,1.172663
6335088.862008,-2.384884,1.545397
6343128.314879,-2.376077,1.657368
6351167.767749,-2.231111,1.591420
6359207.220620,-2.035354,1.771235
6367246.673490,-1.967962,1.990941
6375286.126361,-1.656259,1.968617
6383325.579231,-1.796657,2.001626
6391365.032102,-1.570641,2.399709
6399404.484973,-1.494281,2.323903
6407443.937843,-1.489133,2.636807
6415483.390714,-1.228258,2.632511
6423522.843584,-1.103685,2.453455
6431562.296455,-0.778081,2.457800
6439601.749325,-0.626957,2.758876
6447641.202196,-0.731759,2.753902
6455680.655067,-0.287265,2.513028
6463720.107937,-0.180621,2.608322
6471759.560808,-0.247923,2.807846
6479799.013678,0.124803,2.618816
6487838.466549,0.284312,2.485042
6495877.919419,0.412999,2.762484
6503917.372290,0.688772,2.776505
6511956.825161,0.789268,2.366089
6519996.278031,1.059919,2.659800
6528035.730902,1.087019,2.443392
6536075.183772,1.129257,2.571903
6544114.636643,1.471930,2.319683
6552154.089513,1.549403,2.060391
6560193.542384,1.643268,2.147978
6568232.995254,1.755476,1.979715
6576272.448125,2.151371,1.880921
6584311.900996,2.116920,1.725963
6592351.353866,2.238992,1.993325
6600390.806737,2.355542,1.727812
6608430.259607,2.302812,1.505183
6616469.712478,2.439550,1.511808
6624509.165348,2.560099,1.094814
6632548.618219,2.596642,0.987886
6640588.071090,2.711849,0.922808
6648627.523960,2.768283,0.871516
6656666.976831,2.922853,0.921907
6664706.429701,2.866447,0.538320
6672745.882572,2.895658,0.224020
6680785.335442,2.932106,0.370435
6688824.788313,2.693898,0.069279
6696864.241184,2.888670,0.033254
6704903.694054,2.787927,-0.329575
6712943.146925,2.881529,-0.395752
6720982.599795,2.817138,-0.682120
6729022.052666,2.907691,-1.009003
6737061.505536,2.739761,-0.877923
6745100.958407,2.705739,-0.992278
6753140.411278,2.485698,-1.122775
6761179.864148,2.585027,-1.320521
6769219.317019,2.322009,-1.400576
6777258.769889,2.249714,-1.562979
6785298.222760,2.334468,-1.752078
6793337.675630,2.195802,-1.834187
6801377.128501,2.075673,-2.079724
6809416.581372,1.846161,-1.982597
6817456.034242,1.639039,-2.187801
6825495.487113,1.686001,-2.193298
6833534.939983,1.470546,-2.438865
6841574.392854,1.169344,-2.462729
6849613.845724,1.113019,-2.618607
6857653.298595,1.098308,-2.504598
6865692.751466,0.818498,-2.736572
6873732.204336,0.571924,-2.680977
6881771.657207,0.421442,-2.774634
6889811.110077,0.278201,-3.006640
6897850.562948,0.154170,-2.952775
6905890.015818,-0.023658,-2.583700
6913929.468689,-0.246000,-2.840123
6921968.921560,-0.373739,-2.577867
6930008.374430,-0.603528,-2.662745
6938047.827301,-0.697469,-2.567189
6946087.280171,-0.799119,-2.402671
6954126.733042,-0.970685,-2.694214
6962166.185912,-1.177474,-2.633198
6970205.638783,-1.274632,-2.417049
6978245.091653,-1.371648,-2.393567
6986284.544524,-1.537655,-2.189284
6994323.997395,-1.762184,-2.159331
7002363.450265,-1.832037,-1.743653
7010402.903136,-2.053047,-2.182260
7018442.356006,-2.147713,-1.982722
7026481.808877,-2.407915,-1.609989
7034521.261747,-2.147257,-1.856538
7042560.714618,-2.473554,-1.247778
7050600.167489,-2.671741,-1.369396
7058639.620359,-2.530531,-1.359558
7066679.073230,-2.488633,-0.881971
7074718.526100,-2.831082,-0.756180
7082757.978971,-2.761769,-0.517797
7090797.431841,-2.807577,-0.390635
7098836.884712,-2.817566,-0.410933
7106876.337583,-2.896975,-0.372492
7114915.790453,-2.845177,-0.095885
7122955.243324,-2.762823,0.044495
7130994.696194,-3.080739,-0.007278
7139034.149065,-2.946201,0.305643
7147073.601935,-2.924487,0.448113
7155113.054806,-2.960967,0.779459
7163152.507677,-2.871384,0.452587
7171191.960547,-2.681863,0.960372
7179231.413418,-2.741599,1.113756
7187270.866288,-2.550894,1.082409
7195310.319159,-2.620985,1.312462
7203349.772029,-2.464664,1.504791
7211389.224900,-2.202313,1.610756
7219428.677771,-2.132502,1.685181
7227468.130641,-2.016154,1.905457
7235507.583512,-2.014437,2.040114
7243547.036382,-1.867402,2.127429
7251586.489253,-1.670268,1.999383
7259625.942123,-1.543199,2.709186
7267665.394994,-1.465264,2.322566
7275704.847865,-1.118307,2.371922
7283744.300735,-1.108614,2.173949
7291783.753606,-0.996243,2.528028
7299823.206476,-0.853374,2.410046
7307862.659347,-0.730935,2.433766
7315902.112217,-0.510515,2.598304
7323941.565088,-0.256614,2.720967
7331981.017959,-0.024025,2.754959
7340020.470829,0.010111,2.846648
7348059.923700,0.209368,2.602834
7356099.376570,0.346097,2.575943
7364138.829441,0.438330,2.434344
7372178.282311,0.611579,2.588156
7380217.735182,0.815595,2.454803
7388257.188052,1.060221,2.645555
7396296.640923,1.264667,2.510924
7404336.093794,1.375285,2.730796
7412375.546664,1.387627,2.280569
7420414.999535,1.570512,2.387340
7428454.452405,1.806593,1.900926
7436493.905276,1.828926,2.032087
7444533.358146,2.069200,2.081968
7452572.811017,2.204771,1.869742
7460612.263888,2.210661,1.722264
7468651.716758,2.380626,1.392079
7476691.169629,2.449699,1.498505
7484730.622499,2.416245,1.456991
7492770.075370,2.444298,1.492588
7500809.528240,2.761726,0.904946
7508848.981111,2.841101,1.001071
7516888.433982,2.697275,0.858276
7524927.886852,2.885704,0.800369
7532967.339723,2.876700,0.243202
7541006.792593,2.747227,0.466420
7549046.245464,2.874500,0.179039
7557085.698334,2.893261,0.024086
7565125.151205,2.933631,-0.210353
7573164.604076,2.895849,-0.738578
7581204.056946,2.778532,-0.735274
7589243.509817,2.801204,-0.768028
7597282.962687,2.823040,-0.816214
7605322.415558,2.591306,-0.752854
7613361.868428,2.856369,-0.900814
7621401.321299,2.631897,-1.230004
7629440.774170,2.413297,-1.213479
7637480.227040,2.318955,-1.502329
7645519.679911,2.366979,-1.648465
7653559.132781,2.285356,-1.794102
7661598.585652,2.130247,-1.687041
7669638.038522,2.019099,-2.217167
7677677.491393,1.751492,-2.215368
7685716.944264,1.646584,-2.069589
7693756.397134,1.497692,-2.341425
7701795.850005,1.339182,-2.287645
7709835.302875,1.192559,-2.739268
7717874.755746,1.120749,-2.920261
7725914.208616,0.730452,-2.530952
7733953.661487,0.760051,-2.444158
7741993.114357,0.549249,-2.460545
7750032.567228,0.411974,-2.846964
7758072.020099,0.178323,-2.913544
7766111.472969,0.013236,-2.458063
7774150.925840,-0.168410,-2.700709
7782190.378710,-0.218726,-2.623382
7790229.831581,-0.448407,-2.766317
7798269.284451,-0.593086,-2.698156
7806308.737322,-0.694069,-2.527023
7814348.190193,-0.957650,-2.519988
7822387.643063,-1.089746,-2.702790
7830427.095934,-1.220264,-2.339068
7838466.548804,-1.420173,-2.347573
7846506.001675,-1.482390,-2.513878
7854545.454545,-1.890317,-2.030366
7862584.907416,-1.735302,-1.953838
7870624.360287,-2.161703,-2.150488
7878663.813157,-2.107063,-1.674031
7886703.266028,-2.190552,-2.141624
7894742.718898,-2.340444,-1.470450
7902782.171769,-2.446590,-1.735613
7910821.624639,-2.402077,-1.524024
7918861.077510,-2.727561,-1.298406
7926900.530381,-2.825596,-1.052497
7934939.983251,-2.671818,-0.971407
7942979.436122,-2.796213,-0.779795
7951018.888992,-2.710002,-0.949220
7959058.341863,-2.913794,-0.337551
7967097.794733,-2.741206,-0.373873
7975137.247604,-2.916527,-0.019790
7983176.700475,-3.007454,-0.064142
7991216.153345,-2.924031,0.244061
7999255.606216,-3.013378,0.024485
8007295.059086,-2.885910,0.241156
8015334.511957,-2.795595,0.377654
8023373.964827,-2.682932,0.518801
8031413.417698,-2.709191,0.931780
8039452.870569,-2.633146,1.257528
8047492.323439,-2.464934,1.163575
8055531.776310,-2.455229,1.282736
8063571.229180,-2.375174,1.651359
8071610.682051,-2.350692,1.660118
8079650.134921,-2.303089,1.463138
8087689.587792,-2.220440,2.128509
8095729.040663,-1.934759,2.021062
8103768.493533,-2.002440,2.171441
8111807.946404,-1.767274,2.078705
8119847.399274,-1.856219,2.324594
8127886.852145,-1.447044,2.396201
8135926.305015,-1.511475,2.766406
8143965.757886,-1.148470,2.301791
8152005.210756,-1.067175,2.507894
8160044.663627,-0.981045,2.470129
8168084.116498,-0.816923,2.735972
8176123.569368,-0.623759,2.564990
8184163.022239,-0.412461,2.598846
8192202.475109,-0.168362,2.805146
8200241.927980,-0.066179,2.754370
8208281.380850,-0.041841,2.549454
8216320.833721,0.319328,2.793684
8224360.286592,0.536778,2.879006
8232399.739462,0.708671,2.293570
8240439.192333,0.734082,2.591372
8248478.645203,0.883840,2.178888
8256518.098074,1.245752,2.528495
8264557.550944,1.246459,2.325649
8272597.003815,1.343392,2.267727
8280636.456686,1.586873,2.408106
8288675.909556,1.677700,2.279829
8296715.362427,1.845447,2.296635
8304754.815297,1.915590,2.026424
8312794.268168,2.177182,2.008555
8320833.721038,2.076438,1.711288
8328873.173909,2.356365,1.749227
8336912.626780,2.335575,1.407990
8344952.079650,2.533809,1.414247
8352991.532521,2.637916,1.390076
8361030.985391,2.596143,0.913591
8369070.438262,2.604696,1.013890
8377109.891132,2.938505,0.867125
8385149.344003,2.750819,0.598746
8393188.796874,2.865957,0.461890
8401228.249744,2.847643,0.579189
8409267.702615,3.046794,0.097226
8417307.155485,2.917217,0.238190
8425346.608356,2.921560,-0.109086
8433386.061226,2.925670,-0.233491
8441425.514097,2.974355,-0.603386
8449464.966968,2.971083,-0.455890
8457504.419838,2.889310,-0.842777
8465543.872709,2.846100,-0.846714
8473583.325579,2.548866,-1.167445
8481622.778450,2.647987,-1.107186
8489662.231320,2.482475,-1.339636
8497701.684191,2.518258,-1.897669
8505741.137062,2.363289,-1.690526
8513780.589932,2.297198,-1.914249
8521820.042803,2.028019,-1.839800
8529859.495673,2.043354,-1.901655
8537898.948544,1.804832,-2.212413
8545938.401414,1.700017,-2.303218
8553977.854285,1.529498,-2.201368
8562017.307155,1.473167,-2.596909
8570056.760026,1.428858,-2.336641
8578096.212897,1.044496,-2.628810
8586135.665767,0.961582,-2.578980
8594175.118638,1.020636,-2.698115
8602214.571508,0.772982,-2.612041
8610254.024379,0.568882,-2.604994
8618293.477249,0.455913,-2.734228
8626332.930120,0.221763,-2.709008
8634372.382991,0.072088,-2.742056
8642411.835861,-0.198084,-2.886595
8650451.288732,-0.389686,-2.822271
8658490.741602,-0.623900,-2.892325
8666530.194473,-0.669232,-2.481872
8674569.647343,-0.824031,-2.468052
8682609.100214,-1.005194,-2.632942
8690648.553085,-1.331429,-2.475005
8698688.005955,-1.257782,-2.467190
8706727.458826,-1.628476,-2.468121
8714766.911696,-1.591648,-2.021704
8722806.364567,-1.697959,-2.121649
8730845.817437,-1.987817,-1.993611
8738885.270308,-1.861461,-1.956368
8746924.723179,-1.979686,-2.021807
8754964.176049,-2.108231,-1.869459
8763003.628920,-2.375596,-1.537786
8771043.081790,-2.460902,-1.512205
8779082.534661,-2.511279,-1.265335
8787121.987531,-2.595461,-0.829870
8795161.440402,-2.630988,-1.186607
8803200.893273,-2.654877,-0.904583
8811240.346143,-2.601172,-0.819900
8819279.799014,-2.935736,-0.472005
8827319.251884,-2.945330,-0.310915
8835358.704755,-2.918178,-0.330912
8843398.157625,-2.913925,-0.262506
8851437.610496,-2.909536,-0.011804
8859477.063367,-2.954825,0.074731
8867516.516237,-2.776208,0.373858
8875555.969108,-2.914255,0.396885
8883595.421978,-2.788621,0.742098
8891634.874849,-2.804087,0.931285
8899674.327719,-2.673603,1.183029
8907713.780590,-2.762745,1.095099
8915753.233461,-2.574019,1.184537
8923792.686331,-2.373694,1.563490
8931832.139202,-2.376438,1.457271
8939871.592072,-2.347064,2.025854
8947911.044943,-2.282703,1.637331
8955950.497813,-2.133063,1.877619
8963989.950684,-1.919471,1.950340
8972029.403554,-1.755238,1.868567
8980068.856425,-1.811963,2.370974
8988108.309296,-1.501963,2.047745
8996147.762166,-1.271636,2.301748
9004187.215037,-1.218065,2.199134
9012226.667907,-0.910129,2.631184
9020266.120778,-1.013457,2.458665
9028305.573648,-0.846543,2.458859
9036345.026519,-0.648729,2.696328
9044384.479390,-0.478386,2.614047
9052423.932260,-0.140357,2.804377
9060463.385131,-0.127932,2.464802
9068502.838001,-0.002043,2.651385
9076542.290872,0.038830,2.807357
9084581.743742,0.290574,2.595310
9092621.196613,0.626838,2.602266
9100660.649484,0.806533,2.627191
9108700.102354,0.936032,2.554087
9116739.555225,0.892629,2.645682
9124779.008095,1.271265,2.501435
9132818.460966,1.430664,2.381206
9140857.913836,1.536928,1.853434
9148897.366707,1.668394,2.099583
9156936.819578,1.873650,2.284436
9164976.272448,2.001144,2.270561
9173015.725319,2.018027,1.661670
9181055.178189,2.173386,2.005658
9189094.631060,2.284269,1.351347
9197134.083930,2.419532,1.379600
9205173.536801,2.322952,1.440559
9213212.989672,2.375795,1.397813
9221252.442542,2.542725,1.303154
9229291.895413,2.855215,0.993621
9237331.348283,2.719937,0.940689
9245370.801154,2.982538,0.806831
9253410.254024,2.824201,0.536557
9261449.706895,2.925900,0.369101
9269489.159766,2.787466,0.535113
9277528.612636,2.942237,0.197712
9285568.065507,2.871365,0.154835
9293607.518377,2.799068,-0.425942
9301646.971248,2.949785,-0.468349
9309686.424118,2.858932,-0.435048
9317725.876989,2.697248,-0.780067
9325765.329859,2.619056,-0.914460
9333804.782730,2.497793,-1.228492
9341844.235601,2.470585,-1.238632
9349883.688471,2.416158,-1.173594
9357923.141342,2.384811,-1.275614
9365962.594212,2.344431,-1.570133
9374002.047083,2.275510,-1.472003
9382041.499953,2.190114,-1.643206
9390080.952824,1.989069,-2.001682
9398120.405695,1.864558,-2.103127
9406159.858565,1.926932,-2.107327
9414199.311436,1.598963,-2.230308
9422238.764306,1.445887,-2.257956
9430278.217177,1.285531,-2.447919
9438317.670047,1.228571,-2.351881
9446357.122918,1.149798,-2.408804
9454396.575789,0.981915,-2.650213
9462436.028659,0.806002,-2.443175
9470475.481530,0.547475,-2.783311
9478514.934400,0.342939,-2.665754
9486554.387271,0.271903,-2.676394
9494593.840141,0.028404,-2.728083
9502633.293012,-0.115074,-2.485580
9510672.745883,-0.235947,-2.854897
9518712.198753,-0.412156,-2.412773
9526751.651624,-0.615077,-2.568031
9534791.104494,-0.888171,-2.688432
9542830.557365,-0.915899,-2.547598
9550870.010235,-1.058037,-2.431104
9558909.463106,-1.193878,-2.375357
9566948.915977,-1.443589,-2.344119
9574988.368847,-1.364206,-2.422132
9583027.821718,-1.497902,-2.037618
9591067.274588,-1.788784,-2.111560
9599106.727459,-2.025801,-1.977525
9607146.180329,-1.922451,-1.975434
9615185.633200,-2.208871,-1.659838
9623225.086071,-2.391465,-1.681459
9631264.538941,-2.421757,-1.445402
9639303.991812,-2.678930,-1.428640
9647343.444682,-2.493983,-1.254883
9655382.897553,-2.683738,-1.362382
9663422.350423,-2.651825,-0.895659
9671461.803294,-2.599338,-1.007528
9679501.256165,-2.777492,-0.631069
9687540.709035,-2.852815,-0.481288
9695580.161906,-2.789153,-0.529638
9703619.614776,-2.990234,-0.053156
9711659.067647,-2.933158,-0.100168
9719698.520517,-2.917490,0.320310
9727737.973388,-2.888619,0.172316
9735777.426258,-2.857586,0.446474
9743816.879129,-2.920287,0.520056
9751856.332000,-2.850594,0.696968
9759895.784870,-2.860091,0.902962
9767935.237741,-2.715145,1.018355
9775974.690611,-2.584726,1.171196
9784014.143482,-2.478195,1.373055
9792053.596352,-2.421933,1.436900
9800093.049223,-2.425508,1.620216
9808132.502094,-2.064957,1.733206
9816171.954964,-2.195711,1.987076
9824211.407835,-2.041839,1.771789
9832250.860705,-1.986720,1.782015
9840290.313576,-1.824576,2.003287
9848329.766446,-1.555423,2.336258
9856369.219317,-1.445798,2.391848
9864408.672188,-1.318526,2.434014
9872448.125058,-1.088864,2.440383
9880487.577929,-0.965491,2.526177
9888527.030799,-0.813694,2.484226
9896566.483670,-0.639221,2.578909
9904605.936540,-0.459616,2.568231
9912645.389411,-0.432259,2.615024
9920684.842282,-0.104189,2.539805
9928724.295152,-0.154196,2.590638
9936763.748023,0.098540,2.987435
9944803.200893,0.332454,2.775527
9952842.653764,0.399415,2.662507
9960882.106634,0.533579,2.717462
9968921.559505,0.821899,2.553095
9976961.012376,1.042306,2.449604
9985000.465246,0.859304,2.598873
9993039.918117,1.350489,2.524734
10001079.370987,1.392852,2.472524
10009118.823858,1.638558,2.476471
10017158.276728,1.779635,2.156015
10025197.729599,1.808639,1.945051
10033237.182470,2.095713,1.795554
10041276.635340,2.085929,2.065858
10049316.088211,2.114969,1.642818
10057355.541081,2.302170,1.615919
10065394.993952,2.345315,1.627296
10073434.446822,2.563007,1.472642
10081473.899693,2.502953,1.185960
10089513.352564,2.638514,1.244463
10097552.805434,2.828334,1.164507
10105592.258305,2.759020,0.594706
10113631.711175,2.821660,0.408792
10121671.164046,2.711200,0.581014
10129710.616916,2.934640,0.383814
10137750.069787,3.015237,0.063665
10145789.522657,2.704345,0.041979
10153828.975528,2.762129,-0.216547
10161868.428399,2.889795,-0.386790
10169907.881269,2.780277,-0.385236
10177947.334140,2.825526,-0.347174
10185986.787010,2.665196,-0.705567
10194026.239881,2.772103,-0.773569
10202065.692751,2.577495,-0.910167
10210105.145622,2.560270,-1.059393
10218144.598493,2.454598,-1.621746
10226184.051363,2.450608,-1.525625
10234223.504234,2.251700,-1.851075
10242262.957104,2.345436,-2.074778
10250302.409975,2.007961,-1.951309
10258341.862845,2.016419,-2.165303
10266381.315716,1.784185,-2.266720
10274420.768587,1.885009,-2.032575
10282460.221457,1.666334,-2.055010
10290499.674328,1.373915,-2.579791
10298539.127198,1.277348,-2.531343
10306578.580069,1.042785,-2.294976
10314618.032939,0.767506,-2.758563
10322657.485810,0.688596,-2.376821
10330696.938681,0.674358,-2.558181
10338736.391551,0.603529,-2.514417
10346775.844422,0.378925,-2.400009
10354815.297292,0.165817,-2.345853
10362854.750163,-0.161510,-2.697777
